recency,frequency,monetary,actual_churn,churn_probability,high_risk,priority_score,retention_action
73,3,787.52,0,0.15989840510779466,0,125.92319199049044,No Action
499,3,767.91,1,0.9999999999994438,1,767.9099999995728,Discount Email / Push Notification
442,1,722.5600000000001,1,0.9999999999688685,1,722.5599999775056,Discount Email / Push Notification
30,1,1764.72,0,0.008694906694847312,0,15.344075742530949,No Action
592,3,1139.1,1,0.9999999999999991,1,1139.099999999999,Discount Email / Push Notification
170,4,2038.25,1,0.9940370128147475,1,2026.0959413696592,Discount Email / Push Notification
633,7,2282.28,1,1.0,1,2282.28,Discount Email / Push Notification
43,2,570.96,0,0.022530810200289738,0,12.86419139195743,No Action
22,9,3935.16,0,0.005195455521748626,0,20.444948750964322,No Action
18,12,2022.03,0,0.0043735698619280445,0,8.843489467914363,No Action
46,3,380.02,0,0.028226740033607024,0,10.72672574757134,No Action
21,30,16833.170000000002,0,0.004257457940375705,0,71.66651327819412,No Action
434,1,340.84000000000003,1,0.9999999999461362,1,340.8399999816411,Discount Email / Push Notification
414,1,877.7,1,0.9999999997770148,1,877.699999804286,Discount Email / Push Notification
238,4,1283.75,1,0.9999503497130929,1,1283.686261444183,Discount Email / Push Notification
113,1,85.13000000000001,1,0.7578610290866232,1,64.51670940614424,Discount Email / Push Notification
595,1,163.1,1,0.9999999999999993,1,163.09999999999988,Discount Email / Push Notification
53,1,351.13,0,0.0441157824590346,0,15.490374694840819,No Action
18,9,1841.54,0,0.0042144295773032855,0,7.7610406437870925,No Action
604,1,324.51,1,0.9999999999999996,1,324.5099999999998,Discount Email / Push Notification
10,7,3068.84,0,0.00224653685437136,0,6.894262160169005,No Action
11,6,953.84,0,0.0025491941213671553,0,2.4315233207248474,No Action
38,1,151.3,0,0.015967837562711827,0,2.4159338232382996,No Action
568,2,372.2,1,0.9999999999999956,1,372.19999999999834,Discount Email / Push Notification
1,33,10104.97,0,0.0013744355053238533,0,13.888629548232377,No Action
27,13,3032.26,0,0.008033333253281486,0,24.359155090595323,No Action
632,1,143.86,1,1.0,1,143.86,Discount Email / Push Notification
209,2,854.13,1,0.999615127145513,1,853.801268548797,Discount Email / Push Notification
22,4,1466.3,0,0.005251185498731044,0,7.699813296789329,No Action
389,1,321.91,1,0.9999999987363817,1,321.90999959322863,Discount Email / Push Notification
17,4,1305.33,0,0.003723761421463113,0,4.860737496278445,No Action
2,12,4910.83,0,0.0012964186084530392,0,6.366491394949438,No Action
42,10,6142.35,0,0.019612338084636367,0,120.4658448341662,No Action
2,9,2868.48,0,0.0013295467350801387,0,3.8137782186426765,No Action
35,9,2361.9700000000003,0,0.013516269569903634,0,31.92502323602529,No Action
491,11,6251.26,1,0.999999999998956,1,6251.259999993474,Personal Call + Premium Offer
110,7,2137.3,1,0.7207695415228973,1,1540.5007410968885,Discount Email / Push Notification
371,1,310.7,1,0.9999999955363497,1,310.6999986131438,Discount Email / Push Notification
393,1,70.80000000000001,1,0.9999999990534905,1,70.79999993298713,Discount Email / Push Notification
521,2,553.88,1,0.9999999999998803,1,553.8799999999337,Discount Email / Push Notification
404,1,147.35,1,0.9999999995612605,1,147.34999993535172,Discount Email / Push Notification
87,2,955.94,0,0.33242751855134933,0,317.7807620839769,No Action
63,1,295.93,0,0.08528193534969425,0,25.23748312803502,No Action
502,1,153.24,1,0.9999999999995457,1,153.2399999999304,Discount Email / Push Notification
504,1,119.5,1,0.9999999999996054,1,119.49999999995285,Discount Email / Push Notification
13,13,1922.59,0,0.003139072475507311,0,6.035149350685601,No Action
133,1,337.44,1,0.9265692667371418,1,312.66153336778115,Discount Email / Push Notification
80,1,242.35,0,0.23529998641305333,0,57.02495170720347,No Action
609,1,101.36,1,0.9999999999999998,1,101.35999999999997,Discount Email / Push Notification
571,1,237.78,1,0.9999999999999964,1,237.77999999999915,Discount Email / Push Notification
10,2,457.5,0,0.0022815669711990787,0,1.0438168893235784,No Action
459,1,158.02,1,0.9999999999907276,1,158.0199999985348,Discount Email / Push Notification
14,1,415.25,0,0.0029792709025379914,0,1.237142242278901,No Action
3,24,4925.08,0,0.0016520792514298265,0,8.13662247963201,No Action
32,2,148.44,0,0.010693730729541998,0,1.5873773894932142,No Action
280,11,9030.66,1,0.9999969395679866,1,9030.632362279033,Personal Call + Premium Offer
107,1,241.09,1,0.6714974617112222,0,161.89132304395855,No Action
423,1,141.12,1,0.9999999998842768,1,141.11999998366915,Discount Email / Push Notification
389,3,1491.4,1,0.9999999987231754,1,1491.3999980957437,Discount Email / Push Notification
16,6,662.55,0,0.003651379532060912,0,2.419221508966957,No Action
409,2,701.61,1,0.9999999996897357,1,701.6099997823155,Discount Email / Push Notification
602,2,139.85,1,0.9999999999999996,1,139.84999999999994,Discount Email / Push Notification
724,1,238.05,1,1.0,1,238.05,Discount Email / Push Notification
431,1,266.4,1,0.999999999933689,1,266.39999998233475,Discount Email / Push Notification
16,13,9240.87,0,0.0030307243702205355,0,28.00652991103984,No Action
306,3,392.45,1,0.9999995849533163,1,392.449837114929,Discount Email / Push Notification
262,1,114.56,1,0.9999907378748524,1,114.55893893094309,Discount Email / Push Notification
94,6,3100.09,1,0.4450820404343476,0,1379.7943827301167,No Action
151,3,511.28,1,0.9785538516021705,1,500.3150132471577,Discount Email / Push Notification
471,1,111.53,1,0.9999999999960096,1,111.52999999955496,Discount Email / Push Notification
428,1,833.5300000000001,1,0.9999999999165887,1,833.5299999304743,Discount Email / Push Notification
478,1,296.36,1,0.9999999999975424,1,296.3599999992717,Discount Email / Push Notification
452,3,1610.62,1,0.9999999999845461,1,1610.6199999751095,Discount Email / Push Notification
395,2,508.91,1,0.9999999991771324,1,508.9099995812345,Discount Email / Push Notification
9,11,4534.09,0,0.0021126103670392376,0,9.578765539088938,No Action
12,7,1165.89,0,0.0027538883936353473,0,3.2107309392555154,No Action
106,1,213.55,1,0.6560540577481763,0,140.10034403212305,No Action
26,13,4046.65,0,0.007244312341752441,0,29.315196537752517,No Action
74,1,349.7,0,0.1675608737300094,0,58.59603754338429,No Action
65,5,1771.45,0,0.09759794562359858,0,172.8898807749237,No Action
22,12,2343.53,0,0.005719955007693441,0,13.404886159179812,No Action
438,1,350.85,1,0.9999999999592983,1,350.8499999857198,Discount Email / Push Notification
28,3,1842.56,0,0.0077652212232552,0,14.3078860171211,No Action
18,4,561.53,0,0.004093739468201117,0,2.298757523578973,No Action
49,6,1952.17,0,0.03429221775541447,0,66.94423873558746,No Action
56,6,3481.57,0,0.05223489881158649,0,181.85945665545518,No Action
148,3,1732.47,1,0.9725925178043937,1,1684.987359320578,Discount Email / Push Notification
62,2,467.66,0,0.08060754919664849,0,37.696926457304635,No Action
333,5,1700.52,1,0.9999999365727323,1,1700.5198921406627,Discount Email / Push Notification
23,3,497.4500000000001,0,0.005732727736255518,0,2.8517454124003083,No Action
290,1,53.5,1,0.9999987027910412,1,53.499930599320706,Discount Email / Push Notification
88,9,4146.78,0,0.3467859126452079,0,1438.0448868388953,No Action
40,9,2053.71,0,0.019279412854311378,0,39.59432297302782,No Action
51,5,3469.3,0,0.03686154391396894,0,127.88375430073245,No Action
381,2,309.49,1,0.9999999978181233,1,309.489999324731,Discount Email / Push Notification
85,13,2229.34,0,0.32705743246041286,0,729.1222164812968,No Action
185,11,840.5,1,0.9981841198164344,1,838.9737527057131,Discount Email / Push Notification
325,12,77556.46,1,0.999998718286048,1,77556.36059480316,Personal Call + Premium Offer
18,1,371.2,0,0.003946038867831633,0,1.464769627739102,No Action
667,1,55.5,1,1.0,1,55.5,Discount Email / Push Notification
16,3,1138.0,0,0.003442073979302306,0,3.917080188446024,No Action
420,1,149.3,1,0.9999999998571394,1,149.2999999786709,Discount Email / Push Notification
24,1,135.86,0,0.006045349073710862,0,0.8213211251543578,No Action
50,1,298.4,0,0.036108746550631725,0,10.774849970708505,No Action
721,1,252.59,1,1.0,1,252.59,Discount Email / Push Notification
373,4,888.04,1,0.9999999962121491,1,888.0399966362369,Discount Email / Push Notification
695,1,36.25,1,1.0,1,36.25,Discount Email / Push Notification
21,4,775.46,0,0.005011576366665903,0,3.886277009294741,No Action
24,11,3466.37,0,0.006243758407007933,0,21.64317682930009,No Action
270,4,366.91,1,0.9999948957485295,1,366.908127199093,Discount Email / Push Notification
216,6,1209.2,1,0.9997749415088392,1,1208.9278592724884,Discount Email / Push Notification
258,3,729.8,1,0.9999878388036035,1,729.7911247588698,Discount Email / Push Notification
18,6,1711.73,0,0.004054182250408892,0,6.939665383492414,No Action
59,4,373.36,0,0.06833862379372456,0,25.514908579625004,No Action
63,5,1939.26,0,0.08548142470447369,0,165.77070767239763,No Action
455,6,1970.45,1,0.999999999987863,1,1970.4499999760849,Discount Email / Push Notification
509,2,227.06,1,0.9999999999997251,1,227.0599999999376,Discount Email / Push Notification
437,4,3802.04,1,0.999999999953056,1,3802.039999821517,Personal Call + Premium Offer
91,3,2257.32,1,0.3903235887306966,0,881.0852433135761,No Action
256,1,174.8,1,0.9999858638058643,1,174.7975289932651,Discount Email / Push Notification
501,1,90.42,1,0.9999999999995135,1,90.41999999995602,Discount Email / Push Notification
14,11,3759.18,0,0.0030759810661390888,0,11.56316650420874,No Action
0,3,640.76,0,0.0011422127005316432,0,0.7318842099926557,No Action
193,2,222.05,1,0.9988436460126048,1,221.7932315970989,Discount Email / Push Notification
484,1,157.7,1,0.999999999998394,1,157.69999999974672,Discount Email / Push Notification
633,1,402.98,1,1.0,1,402.98,Discount Email / Push Notification
42,1,169.48000000000002,0,0.021017323422951806,0,3.5620159737218726,No Action
176,1,302.46,1,0.99613517767023,1,301.29104583813773,Discount Email / Push Notification
13,5,1004.43,0,0.0028851514128444685,0,2.8979326336033693,No Action
5,2,511.12,0,0.001604936378844433,0,0.8203150819549666,No Action
124,2,618.73,1,0.8709012397264928,1,538.8527240559729,Discount Email / Push Notification
640,1,219.87,1,1.0,1,219.87,Discount Email / Push Notification
45,5,8514.82,0,0.02077192074422328,0,176.86916619132725,No Action
80,1,358.0,0,0.23460226573439005,0,83.98761113291164,No Action
2,3,12393.7,0,0.0008860468705978423,0,10.98139910012848,No Action
64,8,902.28,0,0.09780284211693144,0,88.2455483852649,No Action
22,4,1820.09,0,0.00518952077350644,0,9.445394864651336,No Action
455,1,129.75,1,0.9999999999877367,1,129.74999999840884,Discount Email / Push Notification
19,9,1775.68,0,0.00452917566537585,0,8.042366645494589,No Action
684,1,185.06,1,1.0,1,185.06,Discount Email / Push Notification
2,5,987.1,0,0.0013367831783198246,0,1.3195386753194989,No Action
1,73,35540.53,0,0.0010426566389940381,0,37.05656955786678,No Action
218,4,1529.8,1,0.9997964859351398,1,1529.488664183577,Discount Email / Push Notification
420,1,432.68,1,0.999999999855774,1,432.67999993759634,Discount Email / Push Notification
64,5,1370.84,0,0.09271813412653279,0,127.1017269860162,No Action
511,1,128.31,1,0.9999999999997584,1,128.309999999969,Discount Email / Push Notification
304,3,748.69,1,0.9999995167131794,1,748.6896381679903,Discount Email / Push Notification
36,6,112.32,0,0.0149512247736996,0,1.679321566581939,No Action
200,2,489.6,1,0.9992855377119937,1,489.2501992637921,Discount Email / Push Notification
73,4,492.99,0,0.1631914868682801,0,80.45177111119341,No Action
20,3,403.7000000000001,0,0.004664672926625511,0,1.883128460478719,No Action
616,1,244.31,1,0.9999999999999998,1,244.30999999999995,Discount Email / Push Notification
26,20,2783.61,0,0.008351878285794466,0,23.248371915120334,No Action
46,27,17465.85,0,0.022619769168276918,0,395.07349532774936,No Action
32,10,3967.6,0,0.010559540272367276,0,41.8960319846444,No Action
17,23,14326.11,0,0.0031657660102250482,0,45.353112096745164,No Action
59,3,620.04,0,0.06690698720908453,0,41.48500834912077,No Action
394,11,3999.89,1,0.9999999991284723,1,3999.889996513985,Personal Call + Premium Offer
34,4,1094.84,0,0.012248920142610965,0,13.410607728936187,No Action
143,6,1908.03,1,0.9628839411020789,1,1837.2114461409994,Discount Email / Push Notification
298,1,436.18,1,0.9999992502315848,1,436.1796729660127,Discount Email / Push Notification
217,1,404.4,1,0.9997804980859264,1,404.3112334259486,Discount Email / Push Notification
18,2,570.48,0,0.003976574294573718,0,2.2685561035684145,No Action
542,1,114.69,1,0.9999999999999725,1,114.68999999999684,Discount Email / Push Notification
399,1,314.59,1,0.9999999993734832,1,314.58999980290406,Discount Email / Push Notification
640,1,291.76,1,1.0,1,291.76,Discount Email / Push Notification
77,2,902.03,0,0.1983355316627554,0,178.90459962575522,No Action
372,4,1075.23,1,0.9999999959113579,1,1075.2299956037693,Discount Email / Push Notification
729,1,338.13,1,1.0,1,338.13,Discount Email / Push Notification
28,3,556.95,0,0.008104847974409088,0,4.513995079347142,No Action
77,1,259.17,0,0.19947467312446845,0,51.69785103366849,No Action
18,3,507.55,0,0.0040426250710698984,0,2.051834354821527,No Action
3,6,807.85,0,0.0014633300439015535,0,1.18215117596587,No Action
43,1,239.41,0,0.022458255793687265,0,5.376731019566668,No Action
187,4,887.9300000000001,1,0.9982511463233545,1,886.3771403548963,Discount Email / Push Notification
384,3,1586.54,1,0.9999999981811105,1,1586.539997114259,Discount Email / Push Notification
114,6,1587.94,1,0.7743114345500897,1,1229.5600993794694,Discount Email / Push Notification
575,1,63.42,1,0.9999999999999973,1,63.41999999999983,Discount Email / Push Notification
3,3,342.45,0,0.001423462222389063,0,0.48746463805713464,No Action
15,1,122.64,0,0.00322645189150874,0,0.39569205997463186,No Action
84,17,7668.58,0,0.2856704260716727,0,2190.6865159647077,No Action
491,1,122.4,1,0.9999999999990181,1,122.39999999987982,Discount Email / Push Notification
22,5,732.07,0,0.005459273898156214,0,3.9965706426232197,No Action
378,1,217.74,1,0.9999999972764735,1,217.73999940697934,Discount Email / Push Notification
183,2,333.7,1,0.9976623428750322,1,332.9199238173982,Discount Email / Push Notification
678,1,188.83,1,1.0,1,188.83,Discount Email / Push Notification
85,7,1569.36,0,0.3130413164802566,0,491.2745204314555,No Action
157,3,1000.94,1,0.9855838330936942,1,986.5102818968023,Discount Email / Push Notification
147,6,1889.34,1,0.9717233772079522,1,1835.9158454940723,Discount Email / Push Notification
74,5,2019.4,0,0.16779386928996534,0,338.84293964415605,No Action
63,15,4218.94,0,0.0909296586457269,0,383.626774046803,No Action
465,1,289.6,1,0.9999999999938856,1,289.5999999982293,Discount Email / Push Notification
580,1,160.46,1,0.999999999999998,1,160.4599999999997,Discount Email / Push Notification
470,2,742.36,1,0.9999999999956908,1,742.359999996801,Discount Email / Push Notification
623,1,175.5,1,1.0,1,175.5,Discount Email / Push Notification
55,8,4460.18,0,0.04868484757871176,0,217.14318347361865,No Action
382,1,114.52,1,0.9999999979497991,1,114.51999976521098,Discount Email / Push Notification
161,3,977.17,1,0.989080299927275,1,966.4995966799353,Discount Email / Push Notification
8,3,377.44,0,0.0020177418988322478,0,0.7615765022952435,No Action
127,2,145.07,1,0.8942816824889197,1,129.73344367866758,Discount Email / Push Notification
17,2,531.85,0,0.003713038380700566,0,1.974779462775596,No Action
17,12,3749.26,0,0.0038497263750200037,0,14.4336251088075,No Action
2,18,5127.69,0,0.001403243132809149,0,7.195395779674145,No Action
16,3,1352.0,0,0.003417523613719708,0,4.620491925749045,No Action
70,13,2383.52,0,0.14446757426303164,0,344.3413526074212,No Action
399,2,539.49,1,0.9999999993777784,1,539.4899996643177,Discount Email / Push Notification
554,2,395.1,1,0.9999999999999882,1,395.09999999999536,Discount Email / Push Notification
431,6,2037.7,1,0.999999999934525,1,2037.6999998665817,Discount Email / Push Notification
550,1,242.06,1,0.9999999999999842,1,242.0599999999962,Discount Email / Push Notification
378,1,188.46,1,0.9999999972791487,1,188.45999948722837,Discount Email / Push Notification
332,13,3330.03,1,0.9999999359735662,1,3330.029786790055,Personal Call + Premium Offer
70,2,1631.77,0,0.12874040327675937,0,210.07472785491763,No Action
113,2,445.32,1,0.7582898823357376,1,337.68165040175063,Discount Email / Push Notification
7,1,144.0,0,0.001842278687149319,0,0.26528813094950193,No Action
107,5,2889.28,1,0.6645848257164988,0,1920.1716452461658,No Action
10,15,4562.09,0,0.0023977739957963067,0,10.938860768482373,No Action
421,1,349.4,1,0.9999999998659175,1,349.39999995315156,Discount Email / Push Notification
23,14,6986.2300000000005,0,0.0054056119777644625,0,37.764848567417424,No Action
99,7,2939.55,1,0.537407711293725,0,1579.7368377334694,No Action
592,1,360.85,1,0.9999999999999991,1,360.8499999999997,Discount Email / Push Notification
403,1,516.28,1,0.9999999995235229,1,516.2799997540044,Discount Email / Push Notification
79,1,768.24,0,0.21987336279173683,0,168.9155122311239,No Action
362,2,267.15,1,0.9999999917413643,1,267.14999779370544,Discount Email / Push Notification
406,5,3419.27,1,0.999999999598282,1,3419.269998626418,Personal Call + Premium Offer
69,1,618.59,0,0.12317568844621539,0,76.19524911594438,No Action
442,5,927.61,1,0.9999999999704112,1,927.6099999725532,Discount Email / Push Notification
395,1,75.0,1,0.9999999991772441,1,74.99999993829331,Discount Email / Push Notification
154,2,187.29,1,0.9824909171707948,1,184.01072387691815,Discount Email / Push Notification
677,1,579.6,1,1.0,1,579.6,Discount Email / Push Notification
572,1,611.08,1,0.9999999999999967,1,611.079999999998,Discount Email / Push Notification
66,4,999.45,0,0.10502579414348777,0,104.96802995670886,No Action
325,1,440.0,1,0.9999998871174985,1,439.9999503316994,Discount Email / Push Notification
11,3,1261.78,0,0.002416431132048476,0,3.049004473796126,No Action
81,5,735.51,0,0.25591068671193434,0,188.22486918349483,No Action
31,2,714.9599999999999,0,0.009790615261939993,0,6.999898287676617,No Action
272,2,312.46,1,0.9999954422023123,1,312.4585758705345,Discount Email / Push Notification
92,15,1951.82,1,0.4520391722466242,0,882.299097174406,No Action
8,7,5394.07,0,0.0018067409323959294,0,9.74568706120891,No Action
266,4,1131.04,1,0.9999930673350359,1,1131.032158878619,Discount Email / Push Notification
8,14,4255.03,0,0.002076074708818564,0,8.833760168264254,No Action
79,2,701.23,0,0.22274727602980474,0,156.19707237037997,No Action
430,2,624.4300000000001,1,0.9999999999290428,1,624.4299999556922,Discount Email / Push Notification
494,1,190.35,1,0.9999999999992026,1,190.34999999984822,Discount Email / Push Notification
7,27,14499.49,0,0.0016561349845008427,0,24.013112646420122,No Action
301,1,302.7,1,0.9999993952044474,1,302.6998169283862,Discount Email / Push Notification
226,6,1921.76,1,0.9998856717193269,1,1921.5402884833336,Discount Email / Push Notification
279,1,164.4,1,0.9999971838230789,1,164.39953702051417,Discount Email / Push Notification
540,1,114.85,1,0.9999999999999685,1,114.84999999999637,Discount Email / Push Notification
332,13,4905.05,1,0.9999999324978478,1,4905.049668898569,Personal Call + Premium Offer
23,4,781.28,0,0.0057607323176243385,0,4.500744945113543,No Action
29,1,91.68,0,0.008575250117007832,0,0.7861789307272781,No Action
50,5,1623.64,0,0.0365720811724491,0,59.37989387483527,No Action
63,4,470.16,0,0.08824792076677687,0,41.49064242770782,No Action
65,1,111.68,0,0.09742169871829254,0,10.88005531285891,No Action
599,1,1047.0,1,0.9999999999999996,1,1046.9999999999995,Discount Email / Push Notification
4,5,1257.68,0,0.001523880039278412,0,1.9165534477996733,No Action
16,6,2634.44,0,0.003418339964671115,0,9.005411536528172,No Action
18,13,4183.56,0,0.004127638111097615,0,17.268221696063538,No Action
30,10,2566.49,0,0.009628562716098129,0,24.711609925238683,No Action
409,2,152.35,1,0.999999999695403,1,152.34999995359465,Discount Email / Push Notification
36,5,949.12,0,0.014337836555949977,0,13.608327431983241,No Action
35,4,757.71,0,0.013274509018592976,0,10.058228228478084,No Action
21,7,957.53,0,0.005200386001850229,0,4.97952560835165,No Action
672,1,104.7,1,1.0,1,104.7,Discount Email / Push Notification
79,4,2369.55,0,0.2180839517678758,0,516.7608279115701,No Action
40,11,1894.34,0,0.019936886884665845,0,37.767242301097895,No Action
14,14,3902.01,0,0.003196295123726719,0,12.471975535732895,No Action
28,2,1565.63,0,0.007725772393725721,0,12.095701032788801,No Action
27,2,659.46,0,0.007427176328143361,0,4.897925701357421,No Action
365,3,793.06,1,0.9999999932867094,1,793.0599946759577,Discount Email / Push Notification
405,3,362.42,1,0.9999999995997306,1,362.4199998549344,Discount Email / Push Notification
732,1,163.77,1,1.0,1,163.77,Discount Email / Push Notification
70,2,948.88,0,0.13133323842721942,0,124.61948327881996,No Action
370,4,2694.56,1,0.9999999950329492,1,2694.5599866159837,Discount Email / Push Notification
39,3,942.08,0,0.01714699185475157,0,16.15383808652436,No Action
93,2,826.88,1,0.4323900380981429,0,357.5346747025924,No Action
29,1,101.7,0,0.008572391394522772,0,0.871812204822966,No Action
649,1,368.4,1,1.0,1,368.4,Discount Email / Push Notification
95,11,4691.79,1,0.46711872477884986,0,2191.62296173016,No Action
58,10,3805.34,0,0.062312810818923606,0,237.12143152168275,No Action
287,3,702.0,1,0.9999984103412806,1,701.9988840595789,Discount Email / Push Notification
182,1,105.84,1,0.9974759278683171,1,105.57285220558268,Discount Email / Push Notification
204,5,1118.99,1,0.9994720333554403,1,1118.3992106044043,Discount Email / Push Notification
62,5,1631.36,0,0.080921220159997,0,132.0116417202127,No Action
233,4,2424.87,1,0.999926745669478,1,2424.692367771547,Discount Email / Push Notification
190,4,935.1,1,0.9985802520094711,1,933.7723936540565,Discount Email / Push Notification
10,6,586.0,0,0.002406407945782931,0,1.4101550562287974,No Action
60,1,202.65,0,0.07044220539674342,0,14.275112923650056,No Action
80,1,75.75,0,0.2363076130687952,0,17.900301689961235,No Action
94,3,330.59,1,0.4573811372060441,0,151.2056301489461,No Action
436,1,33.099999999999994,1,0.9999999999536664,1,33.09999999846635,Discount Email / Push Notification
281,5,623.46,1,0.999997653757584,1,623.4585372117034,Discount Email / Push Notification
296,5,916.01,1,0.999999172490109,1,916.0092419926647,Discount Email / Push Notification
30,1,2328.84,0,0.008533218198130348,0,19.87249986853388,No Action
310,1,35.8,1,0.9999996811404599,1,35.79998858482846,Discount Email / Push Notification
172,5,630.3,1,0.9951220929539822,1,627.225455188895,Discount Email / Push Notification
7,16,3230.51,0,0.0020618505614928284,0,6.660828857408197,No Action
50,3,174.8,0,0.03727519488557961,0,6.515704065999316,No Action
76,5,2294.68,0,0.18689387933752932,0,428.86164703824176,No Action
153,11,2998.952,1,0.9818847441552699,1,2944.6252172539353,Discount Email / Push Notification
23,3,684.59,0,0.0056970372091757196,0,3.900134703029606,No Action
283,2,362.99,1,0.9999978891443346,1,362.98923378050205,Discount Email / Push Notification
685,1,181.39,1,1.0,1,181.39,Discount Email / Push Notification
4,2,644.95,0,0.0014897024141957386,0,0.9607835720355417,No Action
32,4,735.17,0,0.0107911007384337,0,7.933293529874303,No Action
11,25,7197.04,0,0.002718794416402995,0,19.56727216662901,No Action
9,29,9502.26,0,0.0023179122611363843,0,22.02540496250582,No Action
74,1,181.09,0,0.16835172458132378,0,30.48681380443192,No Action
156,4,946.38,1,0.9847980293678587,1,931.993159033154,Discount Email / Push Notification
385,1,285.11,1,0.9999999983292553,1,285.109999523654,Discount Email / Push Notification
330,1,250.0,1,0.9999999210105908,1,249.9999802526477,Discount Email / Push Notification
631,1,724.89,1,1.0,1,724.89,Discount Email / Push Notification
368,5,3647.53,1,0.9999999941838045,1,3647.5299787852528,Personal Call + Premium Offer
23,4,906.24,0,0.005736760047105011,0,5.198881425088445,No Action
116,4,588.13,1,0.7986346584683143,1,469.7010016849697,Discount Email / Push Notification
42,10,4395.59,0,0.02077194018403918,0,91.30493255356077,No Action
330,5,492.88,1,0.999999924829792,1,492.8799629501079,Discount Email / Push Notification
433,1,834.4399999999999,1,0.9999999999412579,1,834.4399999509832,Discount Email / Push Notification
623,1,46.2,1,1.0,1,46.2,Discount Email / Push Notification
59,12,3308.77,0,0.06942239536842656,0,229.70273912318876,No Action
15,3,812.9300000000001,0,0.0032447923366811775,0,2.6377890342582297,No Action
11,38,8752.38,0,0.0031116451077675042,0,27.234300408322145,No Action
88,10,5071.03,0,0.34303667185048137,0,1739.5492540539465,No Action
246,1,206.21,1,0.999971466137208,1,206.20411603215368,Discount Email / Push Notification
385,1,65.34,1,0.999999998341534,1,65.33999989163583,Discount Email / Push Notification
17,6,1460.87,0,0.0038124808441182476,0,5.569538890747024,No Action
222,3,1725.01,1,0.9998430015401725,1,1724.739176086813,Discount Email / Push Notification
111,9,734.8100000000001,1,0.7491983551752854,1,550.5184433663516,Discount Email / Push Notification
73,11,5232.2300000000005,0,0.1554153854393514,0,813.1690421573377,No Action
26,1,107.95,0,0.006955775045321097,0,0.7508759161424124,No Action
10,4,665.59,0,0.0023318994154864613,0,1.552088931953634,No Action
564,2,218.53,1,0.9999999999999942,1,218.52999999999875,Discount Email / Push Notification
450,1,426.53,1,0.9999999999824116,1,426.529999992498,Discount Email / Push Notification
76,3,3279.42,0,0.17766800503628313,0,582.6480090760876,No Action
78,5,2634.26,0,0.2072707927239112,0,546.0051584408903,No Action
239,4,904.18,1,0.9999542982299335,1,904.1386773735412,Discount Email / Push Notification
320,5,1410.18,1,0.9999998436876725,1,1410.179779571482,Discount Email / Push Notification
18,14,4667.57,0,0.004120173959180095,0,19.231200366650235,No Action
112,2,612.06,1,0.7441400180870427,1,455.45833947035527,Discount Email / Push Notification
3,2,249.72,0,0.0014074686082743745,0,0.3514730608582768,No Action
76,1,454.11,0,0.1875124844967679,0,85.15129433482728,No Action
562,3,434.6,1,0.9999999999999933,1,434.5999999999971,Discount Email / Push Notification
9,7,3760.29,0,0.002046745863751691,0,7.6963580040068456,No Action
238,1,30.6,1,0.9999502889694547,1,30.598478842465315,Discount Email / Push Notification
401,1,252.68,1,0.9999999994566058,1,252.67999986269515,Discount Email / Push Notification
67,2,570.13,0,0.11037627205221588,0,62.92882398512984,No Action
504,2,256.85,1,0.9999999999996094,1,256.8499999998997,Discount Email / Push Notification
394,1,197.31,1,0.9999999991138415,1,197.30999982515206,Discount Email / Push Notification
44,15,2867.41,0,0.026870997748451263,0,77.05016765388663,No Action
466,3,632.39,1,0.9999999999943976,1,632.389999996457,Discount Email / Push Notification
49,7,1522.08,0,0.03526101034333336,0,53.67007862338083,No Action
392,5,1827.77,1,0.9999999989834478,1,1827.7699981419764,Discount Email / Push Notification
38,107,122209.14,0,0.0012436542963577676,0,151.98592201518792,No Action
623,8,1702.34,1,1.0,1,1702.34,Discount Email / Push Notification
0,70,38259.6,0,0.0008498363768565933,0,32.51439984398252,No Action
427,4,1083.69,1,0.9999999999135964,1,1083.6899999063653,Discount Email / Push Notification
72,10,5879.95,0,0.14196767749716052,0,834.7628452994289,No Action
432,1,492.1,1,0.99999999993771,1,492.09999996934715,Discount Email / Push Notification
21,12,3712.01,0,0.005096354040249116,0,18.91771716094512,No Action
10,11,3349.57,0,0.002357418430921883,0,7.896338053663011,No Action
84,1,2033.1,0,0.2772384827735123,0,563.6535593268279,No Action
700,1,140.22000000000003,1,1.0,1,140.22000000000003,Discount Email / Push Notification
39,1,197.71,0,0.01708186601978744,0,3.377255730772175,No Action
49,4,1263.52,0,0.03410258007516638,0,43.08929197657422,No Action
12,5,924.32,0,0.0026974935471591314,0,2.4933472355101283,No Action
732,1,147.4,1,1.0,1,147.4,Discount Email / Push Notification
405,1,334.62,1,0.9999999995883968,1,334.61999986226937,Discount Email / Push Notification
65,30,6588.41,0,0.1165837686986218,0,768.1016675316869,No Action
148,2,673.1,1,0.97315014127533,1,655.0273600924246,Discount Email / Push Notification
522,2,3070.54,1,0.9999999999998785,1,3070.539999999627,Personal Call + Premium Offer
14,10,1596.29,0,0.003259606672577979,0,5.2032775353695015,No Action
198,5,1143.27,1,0.9991953888217208,1,1142.3501121782087,Discount Email / Push Notification
240,2,208.28,1,0.9999571585120135,1,208.27107697488216,Discount Email / Push Notification
16,4,1614.91,0,0.0034366613322341037,0,5.549898752038176,No Action
668,1,29.1,1,1.0,1,29.1,Discount Email / Push Notification
